"";"TALHAO";"b0";"b1";"b2";"Rsqr";"Std.Error"
"1";"3654";0,759901530466231;-9,16004209526043;0,919013161926111;0,649462711016242;0,0363929045338028
"2";"3656";0,973474255014334;-4,43168795342974;0,765986722968775;0,819312539519135;0,0301883161844913
"3";"3661";0,709490282233376;-4,569760650044;0,855077385621509;0,517175496320803;0,0340091288262417
"4";"3662";0,287360241847164;-7,1550505893017;1,03180202019402;0,437277875969631;0,0411951522718057
"5";"3663";0,294741345461073;-4,87788268801263;0,990539172245894;0,732727639640278;0,0423263891601919
"6";"3664";2,41535076563918;-4,76922166334422;0,296746516671094;0,433629741466309;0,0281052901768309
"7";"3665";1,19479318430799;-2,79939472305116;0,663943125744721;0,581241652136971;0,0282786508337402
"8";"3666";1,4981113264316;-4,86788616180931;0,623611712426486;0,607542794545367;0,0261801326356985
