"","TALHAO","PARCELA","COD_ARVORE","CAP","HT","CATEGORIA","HD","b0","b1","b2","Rsqr","Std.Error"
"522",3656,106,305,51.4,0,"Normal",22.6,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"523",3656,106,306,45,0,"Normal",22.6,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"524",3656,106,401,55.7,0,"Bifurcadaacima1.30",22.6,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"525",3656,106,402,56,0,"Bifurcadaacima1.30",22.6,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"526",3656,106,403,0,0,"Falha",22.6,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"527",3656,106,404,45.3,0,"Bifurcadaacima1.30",22.6,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"528",3656,106,405,47,0,"Normal",22.6,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"529",3656,106,501,49,0,"Normal",22.6,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"530",3656,106,502,52.2,0,"Normal",22.6,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"531",3656,107,101,52.4,22.9,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"532",3656,107,102,47.5,21.9,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"533",3656,107,103,48.6,21.7,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"534",3656,107,201,45.5,21.3,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"535",3656,107,202,58.5,0,"Bifurcadaabaixo1.30",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"536",3656,107,202,18.3,0,"Outros Fustes",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"537",3656,107,203,52.3,22.7,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"538",3656,107,204,53.7,23.1,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"539",3656,107,301,41.6,0,"Bifurcadaacima1.30",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"540",3656,107,302,43.7,20.7,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"541",3656,107,303,40.9,20,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"542",3656,107,304,52,0,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"543",3656,107,401,53.9,23.5,"Dominante",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"544",3656,107,402,51.8,0,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"545",3656,107,403,57.6,24.8,"Dominante",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"546",3656,107,404,49.2,0,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"547",3656,107,405,50.3,0,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"548",3656,107,501,53.7,0,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"549",3656,107,502,47.2,0,"Bifurcadaacima1.30",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"550",3656,107,503,45.9,0,"Normal",24.15,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"551",3656,108,101,54.5,22.9,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"552",3656,108,102,47.2,22.4,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"553",3656,108,103,51.8,22.6,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"554",3656,108,201,47.2,0,"Bifurcadaacima1.30",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"555",3656,108,202,53.8,22.9,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"556",3656,108,203,47.5,21.9,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"557",3656,108,204,0,0,"Falha",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"558",3656,108,205,52.1,22.5,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"559",3656,108,301,50.8,22.4,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"560",3656,108,302,50.5,22.5,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"561",3656,108,303,56.2,23.6,"Dominante",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"562",3656,108,304,54.8,0,"Bifurcadaacima1.30",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"563",3656,108,305,50.4,0,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"564",3656,108,403,51.4,0,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"565",3656,108,306,48.8,0,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"566",3656,108,401,51.3,0,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"567",3656,108,402,45.7,0,"Bifurcadaacima1.30",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"568",3656,108,502,54.6,23,"Dominante",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"569",3656,108,404,45,0,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"570",3656,108,405,44.3,0,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"571",3656,108,501,42.2,0,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"572",3656,108,503,51.8,0,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"573",3656,108,504,52.8,0,"Normal",23.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"574",3656,109,103,51.5,20.8,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"575",3656,109,101,51.2,20.3,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"576",3656,109,102,39.3,19.4,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"577",3656,109,403,51.5,0,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"578",3656,109,201,47.9,19.7,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"579",3656,109,202,46.4,19.1,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"580",3656,109,203,46,0,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"581",3656,109,204,52.4,21.1,"Dominante",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"582",3656,109,301,49.5,20.1,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"583",3656,109,302,51.5,0,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"584",3656,109,303,54.4,21.1,"Dominante",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"585",3656,109,304,51.7,0,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"586",3656,109,305,0,0,"Falha",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"587",3656,109,306,51.6,0,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"588",3656,109,401,42.4,0,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"589",3656,109,402,50.5,0,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"590",3656,109,404,50.1,0,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"591",3656,109,501,49.6,0,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"592",3656,109,502,50.5,0,"Normal",21.1,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"593",3656,110,304,56.9,0,"Bifurcadaacima1.30",27.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"594",3656,110,101,68,26.5,"Dominante",27.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"595",3656,110,102,71.7,28.1,"Dominante",27.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"596",3656,110,201,63.5,28.7,"Normal",27.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"597",3656,110,202,50,25.1,"Normal",27.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"598",3656,110,203,60.1,25.8,"Normal",27.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"599",3656,110,204,53.4,26.1,"Normal",27.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"600",3656,110,205,53.2,0,"Bifurcadaabaixo1.30",27.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"601",3656,110,205,26.7,0,"Outros Fustes",27.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
"602",3656,110,301,58.4,23.7,"Normal",27.3,0.973474255014334,-4.43168795342974,0.765986722968775,0.819312539519135,0.0301883161844913
